tiempo,distancia,setpoint,error,derivada,integral,delta_pwm,pwm
7.077,16.39,20.00,-3.61,-7.84,-2.25,-3.39,612.48
7.128,16.39,20.00,-3.61,-5.10,-2.43,-3.55,609.99
7.178,16.39,20.00,-3.61,-3.31,-2.61,-2.07,608.54
7.228,4.22,20.00,-15.78,-87.34,-2.61,-0.31,608.32
7.278,10.95,20.00,-9.05,-9.66,-3.05,-8.93,602.07
7.328,6.75,20.00,-13.25,-35.68,-3.05,-10.37,594.81
7.378,6.75,20.00,-13.25,-23.19,-3.05,-10.37,587.56
7.429,5.80,20.00,-14.20,-21.60,-3.05,-10.37,580.30
7.479,5.80,20.00,-14.20,-14.04,-3.05,-10.37,573.05
7.529,5.49,20.00,-14.51,-11.29,-3.05,-10.37,565.79
7.579,5.49,20.00,-14.51,-7.34,-3.05,-10.37,558.53
7.629,4.54,20.00,-15.46,-11.42,-3.05,-10.37,551.28
7.679,4.54,20.00,-15.46,-7.42,-3.05,-10.37,544.02
7.729,4.54,20.00,-15.46,-4.83,-3.05,-9.74,537.20
7.779,4.52,20.00,-15.48,-3.28,-3.05,-5.85,533.11
7.829,4.52,20.00,-15.48,-2.13,-3.05,-5.37,529.35
7.879,4.52,20.00,-15.48,-1.38,-3.05,-5.11,525.78
7.929,4.52,20.00,-15.48,-0.90,-3.05,-4.37,522.72
7.979,4.52,20.00,-15.48,-0.58,-3.05,-3.84,520.03
8.029,4.52,20.00,-15.48,-0.38,-3.05,-3.55,517.54
8.079,4.52,20.00,-15.48,-0.25,-3.05,-3.36,515.19
8.129,4.52,20.00,-15.48,-0.16,-3.05,-3.21,512.94
8.179,4.52,20.00,-15.48,-0.10,-3.05,-3.10,510.77
8.229,4.52,20.00,-15.48,-0.07,-3.05,-3.03,508.65
8.279,4.52,20.00,-15.48,-0.04,-3.05,-2.97,506.57
8.329,4.52,20.00,-15.48,-0.03,-3.05,-2.94,504.52
8.379,3.26,20.00,-16.74,-8.84,-3.05,-10.37,497.26
8.429,3.26,20.00,-16.74,-5.75,-3.05,-10.37,490.00
8.479,4.52,20.00,-15.48,5.09,-3.05,-0.37,489.75
8.529,4.52,20.00,-15.48,3.31,-3.05,-1.26,488.87
8.579,4.54,20.00,-15.46,2.29,-3.05,-1.37,487.91
8.629,4.54,20.00,-15.46,1.49,-3.05,-1.38,486.94
8.679,4.52,20.00,-15.48,0.83,-3.05,-2.04,485.51
8.729,4.52,20.00,-15.48,0.54,-3.05,-2.33,483.88
8.779,4.52,20.00,-15.48,0.35,-3.05,-2.48,482.15
8.829,4.20,20.00,-15.80,-2.01,-3.05,-5.37,478.39
8.880,4.20,20.00,-15.80,-1.31,-3.05,-4.96,474.92
8.930,4.20,20.00,-15.80,-0.85,-3.05,-4.28,471.92
8.980,3.26,20.00,-16.74,-7.13,-3.05,-10.37,464.66
9.030,3.26,20.00,-16.74,-4.64,-3.05,-9.12,458.28
9.080,3.26,20.00,-16.74,-3.01,-3.05,-5.39,454.51
9.130,4.52,20.00,-15.48,6.86,-3.05,-0.37,454.25
9.180,4.54,20.00,-15.46,4.60,-3.05,-0.64,453.80
9.230,4.54,20.00,-15.46,2.99,-3.05,-1.37,452.85
9.280,4.52,20.00,-15.48,1.80,-3.05,-1.37,451.89
9.330,4.52,20.00,-15.48,1.17,-3.05,-1.74,450.68
9.380,4.54,20.00,-15.46,0.90,-3.05,-1.96,449.30
9.430,4.54,20.00,-15.46,0.59,-3.05,-2.28,447.70
9.480,4.52,20.00,-15.48,0.24,-3.05,-2.57,445.90
9.530,3.26,20.00,-16.74,-8.66,-3.05,-10.37,438.65
9.580,3.26,20.00,-16.74,-5.63,-3.05,-10.37,431.39
9.630,3.26,20.00,-16.74,-3.66,-3.05,-6.60,426.77
9.681,4.52,20.00,-15.48,6.27,-3.05,-0.37,426.51
9.731,3.26,20.00,-16.74,-4.75,-3.05,-9.47,419.88
9.781,3.26,20.00,-16.74,-3.08,-3.05,-5.51,416.03
9.831,3.26,20.00,-16.74,-2.01,-3.05,-5.37,412.27
9.882,4.52,20.00,-15.48,7.34,-3.05,-0.37,412.01
9.932,4.52,20.00,-15.48,4.77,-3.05,-0.53,411.64
9.982,4.52,20.00,-15.48,3.10,-3.05,-1.33,410.71
10.032,4.52,20.00,-15.48,2.02,-3.05,-1.37,409.75
10.082,4.52,20.00,-15.48,1.31,-3.05,-1.60,408.63
10.133,4.52,20.00,-15.48,0.85,-3.05,-2.01,407.22
10.183,4.54,20.00,-15.46,0.69,-3.05,-2.17,405.70
10.233,5.80,20.00,-14.20,9.27,-3.05,-0.37,405.44
10.283,5.80,20.00,-14.20,6.03,-3.05,-0.37,405.19
10.333,5.80,20.00,-14.20,3.92,-3.05,-1.01,404.48
10.384,5.80,20.00,-14.20,2.55,-3.05,-1.37,403.53
10.434,5.80,20.00,-14.20,1.65,-3.05,-1.37,402.57
10.484,4.85,20.00,-15.15,-5.57,-3.05,-10.37,395.32
10.534,4.85,20.00,-15.15,-3.62,-3.05,-6.53,390.75
10.584,4.85,20.00,-15.15,-2.36,-3.05,-5.37,386.99
10.634,4.85,20.00,-15.15,-1.53,-3.05,-5.37,383.23
10.684,4.85,20.00,-15.15,-1.00,-3.05,-4.52,380.07
10.734,4.85,20.00,-15.15,-0.65,-3.05,-3.94,377.31
10.784,5.80,20.00,-14.20,6.23,-3.05,-0.37,377.05
10.834,5.80,20.00,-14.20,4.05,-3.05,-0.94,376.39
10.884,5.80,20.00,-14.20,2.63,-3.05,-1.37,375.43
10.934,5.47,20.00,-14.53,-0.60,-3.05,-3.86,372.73
10.984,5.47,20.00,-14.53,-0.39,-3.05,-3.57,370.23
11.034,4.54,20.00,-15.46,-6.76,-3.05,-10.37,362.98
11.084,4.54,20.00,-15.46,-4.40,-3.05,-8.40,357.10
11.135,4.52,20.00,-15.48,-2.99,-3.05,-5.37,353.34
11.185,4.54,20.00,-15.46,-1.81,-3.05,-5.37,349.58
11.235,4.52,20.00,-15.48,-1.31,-3.05,-4.97,346.10
11.285,4.52,20.00,-15.48,-0.85,-3.05,-4.29,343.10
11.335,4.23,20.00,-15.77,-2.59,-3.05,-5.37,339.34
11.385,4.22,20.00,-15.78,-1.75,-3.05,-5.37,335.59
11.435,4.52,20.00,-15.48,0.96,-3.05,-1.90,334.25
11.485,4.54,20.00,-15.46,0.77,-3.05,-2.10,332.78
11.535,4.54,20.00,-15.46,0.50,-3.05,-2.37,331.12
11.585,6.43,20.00,-13.57,13.55,-3.05,-0.37,330.87
11.635,6.43,20.00,-13.57,8.81,-3.05,-0.37,330.61
11.685,5.17,20.00,-14.83,-3.09,-3.05,-5.52,326.74
11.735,5.17,20.00,-14.83,-2.01,-3.05,-5.37,322.99
11.785,6.43,20.00,-13.57,7.51,-3.05,-0.37,322.73
11.835,6.43,20.00,-13.57,4.88,-3.05,-0.45,322.42
11.886,6.43,20.00,-13.57,3.17,-3.05,-1.31,321.50
11.936,6.44,20.00,-13.56,2.13,-3.05,-1.37,320.54
11.986,6.44,20.00,-13.56,1.39,-3.05,-1.52,319.48
12.036,8.35,20.00,-11.65,14.27,-3.05,-0.37,319.22
12.086,8.35,20.00,-11.65,9.28,-3.05,-0.37,318.97
12.136,8.35,20.00,-11.65,6.03,-3.05,-0.37,318.71
12.186,8.35,20.00,-11.65,3.92,-3.05,-1.00,318.01
12.236,8.35,20.00,-11.65,2.55,-3.05,-1.37,317.05
12.286,8.35,20.00,-11.65,1.66,-3.05,-1.37,316.10
12.336,8.69,20.00,-11.31,3.46,-3.05,-1.20,315.26
12.386,8.69,20.00,-11.31,2.25,-3.05,-1.37,314.30
12.436,7.38,20.00,-12.62,-7.71,-3.05,-10.37,307.04
12.487,7.38,20.00,-12.62,-5.01,-3.05,-10.37,299.79
12.537,7.38,20.00,-12.62,-3.26,-3.05,-5.81,295.72
12.587,8.70,20.00,-11.30,7.12,-3.05,-0.37,295.46
12.637,9.37,20.00,-10.63,9.32,-3.05,-0.37,295.20
12.687,10.71,20.00,-9.29,15.44,-3.51,0.03,295.22
12.737,10.71,20.00,-9.29,10.03,-3.97,-0.25,295.05
12.787,9.37,20.00,-10.63,-2.86,-3.97,-5.48,291.22
12.837,9.37,20.00,-10.63,-1.86,-3.97,-5.48,287.38
12.887,10.37,20.00,-9.63,5.79,-4.44,-0.53,287.01
12.937,10.37,20.00,-9.63,3.77,-4.91,-1.14,286.22
12.987,10.37,20.00,-9.63,2.45,-5.38,-1.48,285.18
13.037,10.37,20.00,-9.63,1.59,-5.85,-1.53,284.11
13.087,9.71,20.00,-10.29,-3.59,-5.85,-6.78,279.36
13.137,8.70,20.00,-11.30,-9.40,-5.85,-10.70,271.87
13.187,8.70,20.00,-11.30,-6.11,-5.85,-10.70,264.38
13.237,8.70,20.00,-11.30,-3.97,-5.85,-7.63,259.03
13.287,9.71,20.00,-10.29,4.49,-5.85,-1.04,258.30
13.337,9.71,20.00,-10.29,2.92,-5.85,-1.70,257.11
13.387,9.71,20.00,-10.29,1.90,-5.85,-1.70,255.92
13.437,9.71,20.00,-10.29,1.23,-5.85,-2.11,254.44
13.487,8.70,20.00,-11.30,-6.27,-5.85,-10.70,246.95
13.537,7.70,20.00,-12.30,-11.07,-5.85,-10.70,239.46
13.587,7.70,20.00,-12.30,-7.20,-5.85,-10.70,231.97
13.637,7.38,20.00,-12.62,-6.92,-5.85,-10.70,224.48
13.687,7.38,20.00,-12.62,-4.50,-5.85,-9.03,218.16
13.737,7.38,20.00,-12.62,-2.92,-5.85,-5.70,214.17
13.787,7.38,20.00,-12.62,-1.90,-5.85,-5.70,210.17
13.838,7.38,20.00,-12.62,-1.24,-5.85,-5.18,206.55
13.888,6.43,20.00,-13.57,-7.45,-5.85,-10.70,199.06
13.939,6.43,20.00,-13.57,-4.84,-5.85,-10.14,191.96
13.989,5.49,20.00,-14.51,-9.73,-5.85,-10.70,184.47
14.039,5.49,20.00,-14.51,-6.32,-5.85,-10.70,176.98
14.089,5.49,20.00,-14.51,-4.11,-5.85,-7.97,171.40
14.139,6.43,20.00,-13.57,3.91,-5.85,-1.35,170.45
14.189,6.43,20.00,-13.57,2.54,-5.85,-1.70,169.26
14.239,5.49,20.00,-14.51,-4.93,-5.85,-10.44,165.75
14.289,5.49,20.00,-14.51,-3.20,-5.85,-6.05,164.70
14.339,5.49,20.00,-14.51,-2.08,-5.85,-5.70,164.39
14.389,5.49,20.00,-14.51,-1.35,-5.85,-5.38,164.29
14.439,5.47,20.00,-14.53,-1.02,-5.85,-4.89,164.26
14.489,5.49,20.00,-14.51,-0.52,-5.85,-4.07,164.25
14.539,5.81,20.00,-14.19,1.90,-5.85,-1.70,164.25
14.589,5.81,20.00,-14.19,1.24,-5.85,-2.02,164.25
14.639,6.12,20.00,-13.88,2.97,-5.85,-1.70,164.25
14.689,8.69,20.00,-11.31,19.92,-5.85,-0.70,164.25
14.739,9.03,20.00,-10.97,15.33,-5.85,-0.70,164.25
14.789,9.37,20.00,-10.63,12.34,-5.85,-0.70,164.25
14.840,10.37,20.00,-9.63,14.89,-6.33,-0.51,164.25
14.891,10.69,20.00,-9.31,11.87,-6.79,-0.56,164.25
14.941,11.03,20.00,-8.97,10.10,-7.22,-0.65,164.25
14.991,11.71,20.00,-8.29,11.32,-7.62,-0.64,164.25
15.041,12.38,20.00,-7.62,12.05,-7.99,-0.61,164.25
15.091,12.38,20.00,-7.62,7.83,-8.35,-1.00,164.25
15.141,12.39,20.00,-7.61,5.16,-8.72,-1.05,164.25
15.191,13.04,20.00,-6.96,7.90,-9.05,-1.09,164.25
15.241,13.06,20.00,-6.94,5.28,-9.37,-1.12,164.25
15.292,13.70,20.00,-6.30,7.82,-9.68,-1.16,164.25
15.342,13.72,20.00,-6.28,5.22,-9.97,-1.20,164.25
15.392,14.04,20.00,-5.96,5.64,-10.25,-1.23,164.25
15.442,14.40,20.00,-5.60,6.18,-10.51,-1.26,164.25
15.492,14.72,20.00,-5.28,6.26,-10.75,-1.29,164.25
15.542,15.74,20.00,-4.26,11.21,-10.94,0.02,164.26
15.592,15.74,20.00,-4.26,7.29,-11.13,-0.68,164.25
15.642,16.39,20.00,-3.61,9.29,-11.29,0.01,164.26
15.693,16.39,20.00,-3.61,6.04,-11.45,-0.25,164.25
15.743,16.39,20.00,-3.61,3.92,-11.61,-1.08,164.25
15.793,16.08,20.00,-3.92,0.38,-11.78,-2.02,164.25
15.843,16.08,20.00,-3.92,0.25,-11.95,-2.14,164.25
15.894,16.06,20.00,-3.94,0.02,-12.13,-2.42,164.25
15.944,15.76,20.00,-4.24,-2.08,-12.32,-3.30,164.25
15.994,15.76,20.00,-4.24,-1.36,-12.50,-3.16,164.25
16.044,15.76,20.00,-4.24,-0.88,-12.69,-2.94,164.25
16.095,15.76,20.00,-4.24,-0.57,-12.88,-2.93,164.25
16.145,15.76,20.00,-4.24,-0.37,-13.07,-2.87,164.25
16.195,15.40,20.00,-4.60,-2.76,-13.27,-3.72,164.25
16.245,15.40,20.00,-4.60,-1.80,-13.47,-3.74,164.25
16.295,15.40,20.00,-4.60,-1.17,-13.67,-3.36,164.25
16.346,15.40,20.00,-4.60,-0.76,-13.88,-3.23,164.25
16.396,15.40,20.00,-4.60,-0.49,-14.08,-3.09,164.25
16.446,15.40,20.00,-4.60,-0.32,-14.28,-3.00,164.25
16.496,15.74,20.00,-4.26,2.17,-14.47,-1.74,164.25
16.547,15.74,20.00,-4.26,1.41,-14.66,-1.89,164.25
16.597,15.74,20.00,-4.26,0.92,-14.84,-2.27,164.25
16.647,15.74,20.00,-4.26,0.60,-15.02,-2.31,164.25
16.697,15.74,20.00,-4.26,0.39,-15.20,-2.42,164.25
16.747,15.06,20.00,-4.94,-4.51,-15.42,-5.79,164.25
16.797,15.06,20.00,-4.94,-2.93,-15.64,-4.32,164.25
16.847,15.06,20.00,-4.94,-1.90,-15.85,-4.34,164.25
16.897,15.06,20.00,-4.94,-1.24,-16.07,-4.04,164.25
16.947,15.74,20.00,-4.26,3.96,-16.25,-1.66,164.25
16.997,16.06,20.00,-3.94,4.81,-16.41,-1.25,164.25
17.047,16.06,20.00,-3.94,3.13,-16.57,-1.94,164.25
17.097,16.06,20.00,-3.94,2.03,-16.74,-2.01,164.25
17.147,16.06,20.00,-3.94,1.32,-16.90,-2.26,164.25
17.197,16.06,20.00,-3.94,0.86,-17.06,-2.53,164.25
17.247,16.06,20.00,-3.94,0.56,-17.23,-2.60,164.25
17.297,16.06,20.00,-3.94,0.36,-17.39,-2.71,164.25
17.347,16.71,20.00,-3.29,4.79,-17.52,-1.17,164.25
17.397,16.71,20.00,-3.29,3.11,-17.65,-2.07,164.25
17.448,17.03,20.00,-2.97,4.22,-17.76,-1.37,164.25
17.498,17.03,20.00,-2.97,2.74,-17.88,-2.15,164.25
17.548,17.03,20.00,-2.97,1.78,-17.99,-2.16,164.25
17.598,17.03,20.00,-2.97,1.16,-18.10,-2.43,164.25
17.648,17.03,20.00,-2.97,0.75,-18.21,-2.68,164.25
17.698,17.03,20.00,-2.97,0.49,-18.32,-2.87,164.25
17.748,17.03,20.00,-2.97,0.32,-18.44,-2.97,164.25
17.799,17.03,20.00,-2.97,0.21,-18.55,-3.05,164.25
17.850,16.73,20.00,-3.27,-1.92,-18.68,-3.42,164.25
17.900,16.71,20.00,-3.29,-1.39,-18.81,-3.42,164.25
17.950,17.03,20.00,-2.97,1.34,-18.92,-2.41,164.25
18.000,17.03,20.00,-2.97,0.87,-19.03,-2.70,164.25
18.051,16.71,20.00,-3.29,-1.63,-19.16,-3.49,164.25
18.101,16.71,20.00,-3.29,-1.06,-19.28,-3.44,164.25
18.151,16.71,20.00,-3.29,-0.69,-19.41,-3.45,164.25
18.202,16.73,20.00,-3.27,-0.31,-19.54,-3.47,164.25
18.252,16.73,20.00,-3.27,-0.20,-19.66,-3.50,164.25
18.302,17.03,20.00,-2.97,1.97,-19.77,-2.37,164.25
18.352,17.03,20.00,-2.97,1.28,-19.88,-2.57,164.25
18.402,17.03,20.00,-2.97,0.83,-19.99,-2.84,164.25
18.453,16.73,20.00,-3.27,-1.52,-20.11,-3.59,164.25
18.503,16.71,20.00,-3.29,-1.13,-20.24,-3.56,164.25
18.553,16.71,20.00,-3.29,-0.73,-20.36,-3.56,164.25
18.603,16.71,20.00,-3.29,-0.48,-20.48,-3.58,164.25
18.653,16.39,20.00,-3.61,-2.55,-20.62,-3.85,164.25
18.703,16.39,20.00,-3.61,-1.66,-20.76,-3.86,164.25
18.753,16.39,20.00,-3.61,-1.08,-20.90,-3.74,164.25
18.804,16.39,20.00,-3.61,-0.70,-21.04,-3.74,164.25
18.854,16.39,20.00,-3.61,-0.46,-21.18,-3.77,164.25
18.904,16.39,20.00,-3.61,-0.30,-21.32,-3.80,164.25
18.954,16.39,20.00,-3.61,-0.19,-21.46,-3.75,164.25
19.004,17.34,20.00,-2.66,6.53,-21.55,-1.09,164.25
19.054,17.36,20.00,-2.64,4.38,-21.63,-1.70,164.25
19.104,17.36,20.00,-2.64,2.85,-21.72,-2.61,164.25
19.154,17.34,20.00,-2.66,1.71,-21.81,-2.62,164.25
19.204,17.34,20.00,-2.66,1.11,-21.90,-2.91,164.25
19.254,17.36,20.00,-2.64,0.86,-21.99,-3.06,164.25
19.304,17.66,20.00,-2.34,2.66,-22.06,-2.65,164.25
19.354,18.33,20.00,-1.67,6.42,-22.10,-1.15,164.25
19.404,19.28,20.00,-0.72,10.82,-22.09,-0.59,164.25
19.454,19.30,20.00,-0.70,7.17,-22.08,-1.15,164.25
19.504,19.30,20.00,-0.70,4.66,-22.07,-1.50,164.25
19.555,19.30,20.00,-0.70,3.03,-22.07,-2.63,164.25
19.605,19.30,20.00,-0.70,1.97,-22.06,-2.65,164.25
19.655,19.30,20.00,-0.70,1.28,-22.05,-2.65,164.25
19.705,29.75,20.00,9.75,73.98,-21.52,12.00,172.65
19.756,30.66,20.00,10.66,54.33,-21.52,12.00,181.05
19.806,31.33,20.00,11.33,40.01,-21.52,12.00,189.45
19.856,31.57,20.00,11.57,27.68,-21.52,12.00,197.85
19.906,31.57,20.00,11.57,17.99,-21.52,12.00,206.25
19.956,33.17,20.00,13.17,22.90,-21.52,12.00,214.65
20.006,33.17,20.00,13.17,14.88,-21.52,12.00,223.05
20.057,33.42,20.00,13.42,11.39,-21.52,12.00,231.45
20.107,33.95,20.00,13.95,11.11,-21.52,12.00,239.85
20.157,34.19,20.00,14.19,8.90,-21.52,12.00,248.25
20.207,34.19,20.00,14.19,5.79,-21.52,12.00,256.65
